"header","class","mechanism","group","hessSRR094166","hessSRR094403","hessSRR094405","hessSRR094415","hessSRR094416","hessSRR094417","hessSRR094418","hessSRR094419","hessSRR094424","hessSRR094427","hessSRR094428","shiSRR1222429","shiSRR1222431","shiSRR1267595","shiSRR873450","shiSRR873451","shiSRR873452","shiSRR873453","shiSRR873454","shiSRR873455","shiSRR873456","shiSRR873457","shiSRR873458","shiSRR873459","shiSRR873460","shiSRR873461","shiSRR873462","shiSRR873463","shiSRR873464","shiSRR873465","shiSRR873595","shiSRR873596","shiSRR873597","shiSRR873598","shiSRR873599","shiSRR873600","shiSRR873601","shiSRR873602","shiSRR873603","shiSRR873604","shiSRR873605","shiSRR873606","shiSRR873607","shiSRR873608","shiSRR873609","shiSRR873610","stewartERR2027889","stewartERR2027890","stewartERR2027891","stewartERR2027892","stewartERR2027893","stewartERR2027894","stewartERR2027895","stewartERR2027896","stewartERR2027897","stewartERR2027898","stewartERR2027899","stewartERR2027900","stewartERR2027901","stewartERR2027902","stewartERR2027903","stewartERR2027904","stewartERR2027905","stewartERR2027906","stewartERR2027907","stewartERR2027908","stewartERR2027909","stewartERR2027910","stewartERR2027911","stewartERR2027912","stewartERR2027913","stewartERR2027914","stewartERR2027915","stewartERR2027916","stewartERR2027917","stewartERR2027918","stewartERR2027919","stewartERR2027920","stewartERR2027921","stewartERR2027922","stewartERR2027923","stewartERR2027924","stewartERR2027925","stewartERR2027926","stewartERR2027927","stewartERR2027928","stewartERR2027929","stewartERR2027930","wallaceERR2027889","wallaceERR2027890","wallaceERR2282092","wallaceERR2530126","wallaceERR2530127","wallaceERR983262","wallaceERR983263","wallaceERR983264","wallaceERR983265","wallaceERR983266","wallaceERR983267","wallaceERR983268","wallaceERR983269"
"gene:plasmid:13440","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:134400","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:13442","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,0,0,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:134439","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,45,355,47,32,44,51,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:13450","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:134501","plasmid","plasmid","plasmid",15,12,0,0,17,0,0,0,0,0,158,0,201,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,535,941,287,302,820,239,268,0,240,274,247,255,242,166,231,0,79,64,0,0,50,0,159,0,75,302,0,46,0,0,0,0,50,41,108,42,0,0,85,0,116,33,65,87,0,71,82,0,87,64,101,0,0,104,0,51,73,0,27,0,0,0,12,24,0,0,0,0,33,32
"gene:plasmid:13451","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946,0,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:13454","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:134554","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,4245,0,3782,0,8687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10401,9708,10331,7569,8779,10932,8779,8443,0,10040,8688,10374,7690,7537,8945,9073,1838,2766,0,0,3110,3553,0,3141,2813,3770,0,2657,0,3209,4085,0,0,0,0,3246,0,0,2072,2578,2204,2683,0,2626,0,0,2051,3113,2411,0,2775,3760,0,0,2828,2476,0,2282,1838,0,6578,0,0,0,1611,3139,0,0,1809,2481,1261
"gene:plasmid:134555","plasmid","plasmid","plasmid",19,0,0,0,0,0,0,0,215,0,209,0,822,262,0,0,0,0,0,23,0,0,0,28,0,0,0,23,88,0,816,792,899,619,606,808,703,510,171,739,669,397,687,732,840,645,0,138,0,0,118,0,136,0,177,259,350,216,0,173,199,318,197,0,556,122,151,189,0,227,245,0,147,0,142,0,180,0,0,0,0,171,0,0,187,143,195,144,0,0,445,0,106,182,184,386,0,141,179,0,123
"gene:plasmid:134556","plasmid","plasmid","plasmid",8,12,5,10,10,4,5,9,75,0,72,0,159,60,0,0,0,24,0,54,0,18,28,0,25,20,36,20,16,0,140,114,386,99,94,271,91,103,41,99,109,116,164,158,141,157,58,0,29,70,38,56,26,93,47,31,33,60,33,54,24,25,74,33,76,42,16,37,46,54,40,50,51,59,32,31,56,55,69,52,26,43,31,49,59,32,43,39,58,0,47,36,20,47,48,111,36,0,45,36,41
"gene:plasmid:134557","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11788,0,0,0,10284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:134559","plasmid","plasmid","plasmid",6,10,14,16,6,6,15,0,107,7,128,0,315,402,4,9,0,8,0,15,10,3,21,10,35,18,8,9,6,13,247,372,402,372,297,319,525,336,111,317,463,266,290,270,263,250,89,75,87,41,55,35,60,328,84,129,16,62,64,123,128,30,59,24,26,108,50,67,104,181,132,114,110,128,90,78,91,107,107,94,91,89,88,74,152,126,81,60,89,42,79,77,40,31,41,34,28,30,62,60,64
"gene:plasmid:13463","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:13466","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:13467","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:134670","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,14,0,0,0,19,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,118,760,0,150,593,293,131,0,38,0,22,0,198,0,44,0,49,0,0,0,3,0,21,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,30,0,0,0,0,8,0,0,0,0,0,15,0,22,0,0,0,0,0,0,0,0,0,0,5
"gene:plasmid:13469","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:13472","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:134726","plasmid","plasmid","plasmid",59,51,61,58,40,60,47,0,475,0,453,0,829,290,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1006,777,1383,472,914,1226,470,566,236,663,900,688,892,1073,841,792,241,229,208,238,220,372,219,492,291,273,102,410,132,261,158,122,294,277,258,313,126,247,288,325,244,356,246,380,253,170,312,236,350,307,208,303,179,255,322,267,241,241,241,112,238,27,0,156,204,181,308,176,170,236,204
"gene:plasmid:134728","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,10390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:134729","plasmid","plasmid","plasmid",6,5,5,8,0,0,0,0,66,0,67,0,159,57,3,0,0,0,0,74,0,0,20,0,19,0,46,25,0,5,169,105,419,98,103,286,106,109,44,132,106,108,198,185,160,202,55,25,0,64,39,65,23,104,41,33,36,42,29,42,19,17,63,38,56,54,28,38,47,72,47,43,62,71,40,16,38,54,69,42,34,37,46,42,68,32,50,31,55,9,55,0,16,38,52,96,42,9,41,36,43
"gene:plasmid:13473","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870,0,0,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:134730","plasmid","plasmid","plasmid",0,0,0,0,30,0,0,0,224,0,212,0,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,816,836,912,611,589,938,645,495,168,678,657,387,747,674,777,668,0,114,0,199,0,0,143,313,157,280,280,0,0,143,0,306,191,0,0,0,165,184,0,228,215,192,0,0,150,0,0,174,195,0,0,0,115,137,168,167,0,155,0,46,417,0,119,211,188,0,126,0,154,0,0
"gene:plasmid:134731","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,4254,0,3739,0,8960,9001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10366,9695,9980,7569,8658,11127,8771,0,2173,10157,8568,10456,7607,7504,9231,8828,1829,2671,1468,0,3064,0,0,3231,0,3645,0,2585,3383,3222,0,4351,0,0,0,3302,0,0,0,2511,0,2570,0,0,1812,2602,1930,3068,0,1936,0,0,0,0,3010,0,2036,0,1829,1290,6410,0,0,0,1580,3213,0,1679,1780,0,1297
"gene:plasmid:13475","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:13478","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,2834,0,0,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:13479","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:134798","plasmid","plasmid","plasmid",12,13,5,6,12,15,10,0,114,11,114,0,296,341,0,5,0,5,0,7,6,3,13,5,35,17,15,5,7,16,212,424,392,349,276,338,551,311,132,328,443,338,270,293,286,220,103,62,72,39,36,37,63,291,94,134,20,68,73,120,116,34,51,26,26,100,64,71,91,123,123,100,90,132,96,84,111,126,89,94,95,107,91,81,177,119,101,63,103,31,71,72,27,22,42,27,40,26,75,61,56
"gene:plasmid:13483","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:134908","plasmid","plasmid","plasmid",0,0,0,0,0,0,22,0,27,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,408,412,0,348,386,283,290,71,476,511,237,541,0,486,337,0,0,6,0,25,0,0,22,24,18,0,0,14,7,0,9,0,16,0,23,0,37,43,19,14,0,15,19,13,4,35,0,28,12,0,21,9,23,24,18,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8
"gene:plasmid:134925","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,18,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,22,139,0,0,19,6,42,0,36,29,0,0,16,9,8,19,0,0,0,0,0,10,66,0,0,0,13,0,2,0,0,0,0,0,6,0,0,4,0,6,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,9,7,0,0,0,0,0,77,0,0,0,0,0
"gene:plasmid:13493","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:134941","plasmid","plasmid","plasmid",0,0,0,382,0,0,0,0,4262,0,3778,0,8685,8915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10231,9909,10098,7691,8793,10964,8909,8079,0,10085,8709,10350,7724,7734,8966,8731,1799,0,1505,0,3080,3579,0,3227,2654,3646,0,2604,0,3166,0,4214,0,0,0,3292,0,0,2042,0,2132,2533,0,2735,0,0,0,3185,0,0,2789,3621,0,0,2910,2413,1968,2347,1799,0,0,0,0,0,1565,3150,0,0,1791,0,1266
"gene:plasmid:134942","plasmid","plasmid","plasmid",20,22,0,0,0,0,0,0,223,0,221,0,777,250,0,0,0,27,0,23,0,0,0,33,0,0,59,0,93,0,861,854,937,601,601,818,667,534,167,701,621,378,754,703,799,581,184,115,109,0,0,231,124,343,0,0,363,212,228,159,0,291,0,196,0,135,175,0,166,0,0,0,0,254,139,0,218,194,218,194,148,151,0,0,209,169,193,0,184,0,446,0,0,0,159,376,0,175,188,0,120
"gene:plasmid:134943","plasmid","plasmid","plasmid",0,7,0,7,0,0,4,0,78,0,69,0,157,60,0,0,0,0,0,56,0,0,0,0,30,0,47,0,19,11,173,116,396,62,99,294,91,120,43,106,141,102,170,173,133,178,50,0,28,66,26,63,16,99,41,24,56,61,36,38,17,27,74,31,78,48,22,45,49,62,44,57,56,64,45,28,56,52,78,41,63,35,24,53,60,57,0,35,50,0,42,18,14,44,50,96,40,16,34,34,40
"gene:plasmid:134944","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:134946","plasmid","plasmid","plasmid",11,5,7,11,11,12,14,10,86,0,113,1,300,395,2,3,6,1,0,12,9,6,16,7,14,17,0,11,5,20,248,380,354,406,248,289,517,359,102,302,394,340,256,260,284,235,100,79,74,40,60,39,44,295,95,117,29,64,52,125,135,32,63,19,24,124,59,79,77,147,128,104,102,137,117,81,96,126,90,99,88,117,96,83,157,118,104,62,100,47,96,70,31,33,33,26,28,32,74,44,50
"gene:plasmid:134955","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,300,0,291,0,788,397,0,0,33,33,0,0,24,0,0,0,0,46,0,0,0,0,1083,742,969,764,702,1067,985,584,178,1007,880,691,924,846,921,545,201,136,175,198,96,66,171,339,161,104,143,145,0,179,91,95,41,42,43,232,134,208,189,165,240,230,141,208,151,185,199,272,127,167,142,189,122,0,201,100,157,127,201,68,364,0,70,39,196,23,102,142,116,0,139
"gene:plasmid:134974","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,91,0,69,0,1168,1987,0,0,0,0,0,475,0,0,0,0,0,0,0,0,0,0,0,0,2573,0,1646,2085,1797,1649,276,1895,1434,0,0,1024,0,1023,0,0,32,59,84,0,47,0,57,0,0,0,0,65,0,0,0,0,0,98,0,0,75,74,56,138,73,89,53,77,0,93,70,64,76,100,0,0,85,64,0,44,0,0,0,0,0,0,11,0,69,27,38,66,31
"gene:plasmid:13499","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:13504","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:13512","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:135146","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,326,229,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,432,311,486,490,356,606,307,0,0,343,366,0,290,397,440,315,0,0,0,131,0,194,99,91,51,0,241,176,101,48,0,132,151,0,73,0,103,39,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,264,0,68,54,0,0,0,0,0,0,0
"gene:plasmid:13515","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690,0,0,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:135155","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,15,0,0,0,0,0,35,0,0,0,0,0,0,0,41,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:13520","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982,0,0,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:135202","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,0,0,26,0,30,0,0,68,0,7,426,0,39,21,15,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:135203","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:13528","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:13544","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene:plasmid:135594","plasmid","plasmid","plasmid",0,0,0,0,5,0,0,0,28,0,22,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,66,96,0,103,69,40,63,14,82,59,130,0,80,81,0,0,75,0,199,144,269,66,74,25,0,197,0,156,23,0,162,260,104,28,40,0,50,0,29,28,41,0,40,0,39,45,0,23,0,41,56,57,0,47,14,0,0,0,38,131,38,104,69,0,182,24,81,0,0,0
"gene:plasmid:135595","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,0,0,0,0,74,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,99,92,0,97,42,44,29,0,50,87,115,54,75,97,61,0,82,15,239,125,243,74,0,24,0,139,0,126,0,0,207,233,100,33,52,0,45,0,26,0,0,0,0,0,55,0,34,0,28,41,62,0,0,48,29,22,41,0,33,110,38,133,70,9,192,0,102,0,25,8
"gene:plasmid:135596","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,22,0,0,0,70,41,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,47,106,78,55,120,76,30,76,0,54,78,101,0,0,85,88,10,86,21,223,127,274,77,75,27,0,121,0,134,28,20,201,280,85,28,49,0,43,13,0,24,0,0,39,0,46,43,0,0,0,0,0,0,0,0,20,0,42,10,0,141,42,105,75,0,212,28,0,15,0,0
"gene:plasmid:135597","plasmid","plasmid","plasmid",0,0,0,0,0,0,0,0,36,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,104,629,0,0,340,0,0,0,71,0,61,89,0,0,75,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"gene:plasmid:135599","plasmid","plasmid","plasmid",0,0,15,30,29,0,30,0,118,0,131,0,365,113,76,72,76,170,73,119,53,94,103,32,120,84,122,72,66,47,344,314,371,208,331,361,370,285,76,415,368,189,393,367,449,455,82,130,36,38,134,32,44,177,86,69,27,59,46,92,47,82,29,22,37,88,114,96,104,106,89,155,79,116,88,64,131,101,116,123,77,85,59,75,108,78,99,106,82,62,216,104,60,32,45,19,29,111,79,90,78
